match_id,frame_pos,p1,p1_sets,p1_games,p1_points,p1_set1,p1_set2,p1_set3,p1_set4,p1_set5,p2,p2_sets,p2_games,p2_points,p2_set1,p2_set2,p2_set3,p2_set4,p2_set5,server,vid_second,point_duration,fps,threshold_pt,threshold_sets,breakpoint,gamepoint,setpoint,matchpoint,pt_won_by,ace,smash,double_fault,backhand_winner,forehand_winner,forehand_error,backhand_error,2nd_serve,error,drop_shot,winner,lob,rally_length,rally_1-4,rally_5-8,rally_9+,expected_ballhit_count,detected_ballhit_count,game_id,point_description,strokes_timestamps
3,335225,djokovic,2,5,0,7,1,7,4,-1,federer,2,4,0,6,6,6,6,-1,federer,13409,25,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,7,0,1,0,8,8,52,"1st serve down the T, fault (long). 2nd serve to body; backhand return inside-out (very deep); forehand crosscourt; forehand down the middle; backhand slice approach shot crosscourt; backhand crosscourt; backhand volley down the middle, forced error. (6-shot rally)","[13411.66, 13412.217, 13421.32, 13422.248, 13423.363, 13424.849, 13425.964, 13427.45]"
3,335850,djokovic,2,5,15,7,1,7,4,-1,federer,2,4,0,6,6,6,6,-1,federer,13434,24,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,4,3,52,"1st serve down the T; forehand chip/slice return down the middle (shallow); forehand approach shot inside-out; backhand crosscourt, forced error.","[13449.369, 13450.112, 13453.827]"
3,336450,djokovic,2,5,15,7,1,7,4,-1,federer,2,4,15,6,6,6,6,-1,federer,13458,28,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,52,"1st serve wide, ace.",[13477.233]
3,337150,djokovic,2,5,15,7,1,7,4,-1,federer,2,4,30,6,6,6,6,-1,federer,13486,24,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,5,52,"1st serve down the T, fault (wide). 2nd serve to body; forehand return inside-out (deep); backhand crosscourt (net), unforced error.","[13493.952, 13494.88, 13503.054, 13503.797, 13505.097]"
3,337750,djokovic,2,5,30,7,1,7,4,-1,federer,2,4,30,6,6,6,6,-1,federer,13510,26,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,5,0,1,0,5,3,52,"1st serve down the T; backhand slice return crosscourt (shallow); forehand approach shot inside-in; forehand crosscourt; forehand volley down the line, winner. (5-shot rally)","[13527.203, 13527.76, 13530.732]"
3,338400,djokovic,2,5,30,7,1,7,4,-1,federer,2,4,40,6,6,6,6,-1,federer,13536,63,25,230,500,0,2,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,3,3,52,"1st serve wide, fault (wide and long). 2nd serve down the T; forehand return inside-out (wide), unforced error.","[13554.695, 13563.797, 13564.54]"
3,339975,djokovic,2,5,0,7,1,7,4,-1,federer,2,5,0,6,6,6,6,-1,djokovic,13599,19,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,7,7,53,"1st serve wide; forehand return down the middle (deep); forehand inside-out; backhand slice crosscourt; forehand inside-out; backhand slice down the middle; forehand crosscourt, winner. (7-shot rally)","[13603.921, 13604.479, 13606.336, 13607.451, 13609.308, 13610.423, 13612.28]"
3,340450,djokovic,2,5,15,7,1,7,4,-1,federer,2,5,0,6,6,6,6,-1,djokovic,13618,32,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,7,0,1,0,7,7,53,"1st serve down the T; forehand return crosscourt (deep); forehand crosscourt; forehand down the middle; backhand down the middle; forehand inside-out; backhand down the line (net), unforced error. (6-shot rally)","[13637.544, 13638.287, 13639.587, 13640.702, 13641.63, 13642.931, 13644.417]"
3,341250,djokovic,2,5,15,7,1,7,4,-1,federer,2,5,15,6,6,6,6,-1,djokovic,13650,43,25,230,500,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3,53,"1st serve wide, fault (long). 2nd serve wide, fault (net), double fault.","[13672.838, 13673.581, 13688.256]"
3,342325,djokovic,2,5,15,7,1,7,4,-1,federer,2,5,30,6,6,6,6,-1,djokovic,13693,65,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,17,0,0,1,18,16,53,"1st serve to body, fault (long). 2nd serve down the T; forehand return inside-out (deep); backhand down the middle; forehand down the middle; backhand down the middle; backhand slice crosscourt; backhand crosscourt; backhand crosscourt; backhand down the middle; backhand crosscourt; backhand down the line; forehand down the middle; backhand crosscourt; backhand crosscourt; backhand drop shot down the line; forehand at net crosscourt; forehand volley down the middle, winner. (17-shot rally)","[13719.278, 13719.835, 13730.795, 13731.538, 13732.838, 13733.953, 13735.439, 13736.739, 13738.225, 13739.526, 13740.826, 13742.126, 13743.613, 13744.727, 13746.213, 13747.142]"
3,343950,djokovic,2,5,30,7,1,7,4,-1,federer,2,5,30,6,6,6,6,-1,djokovic,13758,38,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,2,53,"1st serve down the T; backhand slice return crosscourt, forced error.","[13790.052, 13790.795]"
3,344900,djokovic,2,5,40,7,1,7,4,-1,federer,2,5,30,6,6,6,6,-1,djokovic,13796,121,25,230,500,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,6,0,1,0,6,6,53,"1st serve down the T; forehand return inside-out (very deep); backhand down the middle; forehand crosscourt; forehand down the line; backhand crosscourt, forced error. (5-shot rally)","[13815.873, 13816.616, 13817.916, 13819.217, 13820.517, 13821.632]"
3,347925,djokovic,2,6,0,7,1,7,4,-1,federer,2,5,0,6,6,6,6,-1,federer,13917,31,25,230,500,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,3,1,0,0,4,6,54,"1st serve wide, fault (wide). 2nd serve wide; forehand return down the line (shallow); backhand down the line, winner.","[13918.97, 13932.159, 13932.902, 13941.818, 13942.561, 13943.676]"
3,348700,djokovic,2,6,0,7,1,7,4,-1,federer,2,5,15,6,6,6,6,-1,federer,13948,35,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,3,54,"1st serve wide, fault (net). 2nd serve wide; backhand return crosscourt (deep); backhand slice down the middle, forced error.","[13967.081, 13975.255, 13976.369]"
3,349575,djokovic,2,6,15,7,1,7,4,-1,federer,2,5,15,6,6,6,6,-1,federer,13983,28,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,7,0,1,0,7,7,54,"1st serve wide; forehand return down the middle (deep); forehand down the middle; backhand crosscourt; backhand down the middle; forehand inside-out; backhand crosscourt (long), unforced error. (6-shot rally)","[13997.36, 13997.917, 13999.589, 14000.704, 14002.004, 14003.119, 14004.419]"
3,350275,djokovic,2,6,30,7,1,7,4,-1,federer,2,5,15,6,6,6,6,-1,federer,14011,32,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,3,3,54,"1st serve wide, fault (net). 2nd serve to body; backhand return crosscourt (long), unforced error.","[14026.71, 14035.069, 14035.998]"
3,351075,djokovic,2,6,30,7,1,7,4,-1,federer,2,5,30,6,6,6,6,-1,federer,14043,23,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,4,4,54,"1st serve to body; backhand return down the middle (shallow); forehand approach shot crosscourt; forehand down the line, forced error.","[14059.218, 14059.775, 14061.076, 14062.19]"
3,351650,djokovic,2,6,30,7,1,7,4,-1,federer,2,5,40,6,6,6,6,-1,federer,14066,25,25,230,500,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,3,1,0,0,3,4,54,"1st serve down the T; forehand return down the middle; forehand swinging volley crosscourt (long), unforced error.","[14083.924, 14084.667, 14085.224, 14085.968]"
3,352275,djokovic,2,6,40,7,1,7,4,-1,federer,2,5,40,6,6,6,6,-1,federer,14091,54,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,5,0,1,0,6,5,54,"1st serve wide, fault (wide). 2nd serve to body; backhand return down the middle (deep); forehand inside-out; backhand slice crosscourt; forehand approach shot inside-in, winner. (5-shot rally)","[14110.488, 14135.565, 14136.308, 14137.609, 14140.395]"
3,353625,djokovic,2,6,40,7,1,7,4,-1,federer,2,5,50,6,6,6,6,-1,federer,14145,55,25,230,500,0,2,0,0,1,0,1,0,0,0,0,0,2,0,2,1,2,16,0,0,1,17,10,54,"1st serve wide, fault (net). 2nd serve wide; backhand return crosscourt (deep); backhand crosscourt; backhand crosscourt; forehand inside-in; forehand crosscourt; forehand chip/slice down the middle; backhand slice crosscourt; backhand slice crosscourt; backhand crosscourt; backhand drop shot crosscourt; backhand at net crosscourt; backhand down the middle; forehand at net crosscourt; forehand lob down the middle; smash crosscourt, winner. (16-shot rally)","[14165.844, 14174.389, 14175.318, 14176.247, 14177.361, 14178.662, 14180.148, 14181.634, 14186.278, 14190.364]"
3,355000,djokovic,2,6,40,7,1,7,4,-1,federer,2,5,40,6,6,6,6,-1,federer,14200,26,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,54,"1st serve down the T, ace.",[14221.015]
3,355650,djokovic,2,6,40,7,1,7,4,-1,federer,2,5,50,6,6,6,6,-1,federer,14226,56,25,230,500,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,3,54,"1st serve wide; backhand return down the middle, forced error.","[14240.891, 14241.634, 14281.572]"
3,357050,djokovic,2,6,0,7,1,7,4,-1,federer,2,6,0,6,6,6,6,-1,djokovic,14282,10,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,6,0,1,0,6,5,55,"1st serve down the T; backhand slice return crosscourt (deep); backhand crosscourt; backhand crosscourt; backhand down the line; forehand down the middle, forced error. (5-shot rally)","[14282.315, 14283.059, 14285.102, 14286.588, 14287.702]"
3,357300,djokovic,2,6,15,7,1,7,4,-1,federer,2,6,0,6,6,6,6,-1,djokovic,14292,36,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,4,4,55,"1st serve wide, fault (net). 2nd serve down the T; forehand return down the middle (deep); forehand inside-out (wide and long), unforced error.","[14310.179, 14320.953, 14321.697, 14322.811]"
3,358200,djokovic,2,6,15,7,1,7,4,-1,federer,2,6,15,6,6,6,6,-1,djokovic,14328,31,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,55,"1st serve wide; forehand return crosscourt, forced error.","[14352.904, 14353.461]"
3,358975,djokovic,2,6,30,7,1,7,4,-1,federer,2,6,15,6,6,6,6,-1,djokovic,14359,43,25,230,500,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,9,0,0,1,10,5,55,"1st serve wide, fault (wide and long). 2nd serve to body; backhand return down the middle (deep); backhand slice crosscourt; backhand down the middle; backhand slice crosscourt; backhand volley (stop volley) down the line; forehand down the middle; backhand volley inside-out; smash down the middle, winner. (9-shot rally)","[14375.195, 14387.827, 14388.756, 14389.87, 14391.171]"
3,360050,djokovic,2,6,40,7,1,7,4,-1,federer,2,6,15,6,6,6,6,-1,djokovic,14402,120,25,230,500,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,3,55,"1st serve wide; forehand return crosscourt, forced error.","[14426.465, 14427.208, 14520.645]"
3,363000,djokovic,2,7,0,7,1,7,4,-1,federer,2,6,0,6,6,6,6,-1,federer,14522,4,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,56,"1st serve wide, ace.",[]
3,363150,djokovic,2,7,0,7,1,7,4,-1,federer,2,6,15,6,6,6,6,-1,federer,14526,14,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,56,"1st serve wide, ace.",[14536.063]
3,363500,djokovic,2,7,0,7,1,7,4,-1,federer,2,6,30,6,6,6,6,-1,federer,14540,21,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,4,4,56,"1st serve wide; forehand return down the middle (shallow); backhand approach shot inside-out; forehand chip/slice down the line, forced error.","[14552.224, 14553.153, 14554.268, 14555.382]"
3,364025,djokovic,2,7,0,7,1,7,4,-1,federer,2,6,40,6,6,6,6,-1,federer,14561,29,25,230,500,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,4,1,0,0,5,6,56,"1st serve down the T, fault (long). 2nd serve wide; backhand return crosscourt (deep); backhand down the middle; forehand inside-out, winner. (4-shot rally)","[14572.472, 14573.029, 14581.946, 14582.875, 14583.803, 14585.289]"
3,364750,djokovic,2,7,15,7,1,7,4,-1,federer,2,6,40,6,6,6,6,-1,federer,14590,57,25,230,500,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,5,0,1,0,5,4,56,"1st serve down the T; backhand slice return crosscourt (deep); forehand inside-out; backhand down the middle; forehand crosscourt, winner. (5-shot rally)","[14603.122, 14603.865, 14605.537, 14608.138]"
3,366175,djokovic,2,7,0,7,1,7,4,-1,federer,2,7,0,6,6,6,6,-1,djokovic,14647,8,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,4,1,0,0,4,4,57,"1st serve down the T; backhand slice return down the middle (deep); forehand crosscourt; forehand crosscourt (net), unforced error.","[14647.147, 14647.89, 14649.377, 14650.491]"
3,366375,djokovic,2,7,15,7,1,7,4,-1,federer,2,7,0,6,6,6,6,-1,djokovic,14655,50,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,10,0,0,1,11,10,57,"1st serve wide, fault (wide and long). 2nd serve to body; forehand return down the middle (deep); backhand crosscourt; backhand slice crosscourt; backhand crosscourt; forehand inside-out; backhand crosscourt; backhand slice crosscourt; backhand down the middle; forehand inside-out (long), unforced error. (9-shot rally)","[14671.668, 14684.299, 14685.042, 14686.157, 14687.643, 14689.129, 14690.244, 14691.358, 14694.33, 14695.445]"
3,367625,djokovic,2,7,30,7,1,7,4,-1,federer,2,7,0,6,6,6,6,-1,djokovic,14705,43,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,10,0,0,1,11,11,57,"1st serve wide, fault (net). 2nd serve down the T; backhand slice return down the middle (deep); backhand down the middle; forehand inside-out; backhand crosscourt; backhand down the line; forehand down the middle; forehand approach shot crosscourt; forehand crosscourt; forehand at net down the line, winner. (10-shot rally)","[14712.906, 14720.151, 14731.854, 14732.783, 14734.269, 14735.569, 14736.684, 14738.17, 14739.47, 14740.77, 14741.699]"
3,368700,djokovic,2,7,30,7,1,7,4,-1,federer,2,7,15,6,6,6,6,-1,djokovic,14748,51,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,15,0,0,1,15,12,57,"1st serve to body; backhand slice return down the middle (deep); forehand inside-out; backhand slice crosscourt; backhand crosscourt; backhand crosscourt; backhand crosscourt; forehand down the middle; forehand inside-out; backhand slice down the middle; forehand inside-out; backhand slice down the line; forehand crosscourt; forehand crosscourt; forehand down the middle (long), unforced error. (14-shot rally)","[14776.25, 14778.665, 14781.266, 14782.566, 14783.866, 14784.981, 14786.281, 14787.582, 14789.068, 14791.854, 14793.154, 14794.455]"
3,369975,djokovic,2,7,30,7,1,7,4,-1,federer,2,7,30,6,6,6,6,-1,djokovic,14799,36,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,3,3,57,"1st serve wide; forehand return crosscourt (deep); forehand down the line (wide), unforced error.","[14828.635, 14829.378, 14830.678]"
3,370875,djokovic,2,7,30,7,1,7,4,-1,federer,2,7,40,6,6,6,6,-1,djokovic,14835,124,25,230,500,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,0,4,5,57,"1st serve wide; backhand slice return down the middle (shallow); forehand approach shot crosscourt; forehand crosscourt, winner. (4-shot rally)","[14862.257, 14863.0, 14865.786, 14957.366, 14958.109]"
3,373975,djokovic,2,7,0,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,federer,14959,7,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,3,1,0,0,3,1,58,"1st serve wide; forehand return down the middle (deep); forehand approach shot inside-out (long), unforced error.",[14959.409]
3,374150,djokovic,2,7,15,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,federer,14966,52,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,10,0,0,1,11,9,58,"1st serve wide, fault (wide). 2nd serve wide; backhand return crosscourt (shallow); backhand down the middle; forehand inside-out; backhand crosscourt; backhand slice crosscourt; forehand inside-out; backhand down the middle; forehand crosscourt; forehand crosscourt (wide), unforced error. (9-shot rally)","[14988.202, 15001.577, 15002.506, 15003.62, 15004.735, 15005.849, 15009.007, 15010.122, 15011.422]"
3,375450,djokovic,2,7,15,7,1,7,4,-1,federer,2,8,15,6,6,6,6,-1,federer,15018,26,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,58,"1st serve down the T, ace.",[15039.286]
3,376100,djokovic,2,7,15,7,1,7,4,-1,federer,2,8,30,6,6,6,6,-1,federer,15044,23,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,58,"1st serve down the T, ace.","[15061.577, 15062.692]"
3,376675,djokovic,2,7,15,7,1,7,4,-1,federer,2,8,40,6,6,6,6,-1,federer,15067,34,25,230,500,0,2,2,2,1,0,0,0,0,0,2,0,2,2,0,0,0,3,1,0,0,4,5,58,"1st serve down the T, fault (net). 2nd serve wide; forehand return down the middle (deep); forehand inside-out (wide), unforced error.","[15084.797, 15093.714, 15094.457, 15095.571, 15096.871]"
3,377525,djokovic,2,7,30,7,1,7,4,-1,federer,2,8,40,6,6,6,6,-1,federer,15101,23,25,230,500,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,4,4,58,"1st serve down the T; forehand chip/slice return down the middle (deep); forehand approach shot crosscourt; forehand crosscourt, winner. (4-shot rally)","[15116.376, 15117.119, 15118.605, 15119.72]"
3,378100,djokovic,2,7,40,7,1,7,4,-1,federer,2,8,40,6,6,6,6,-1,federer,15124,43,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,7,0,1,0,8,8,58,"1st serve wide, fault (wide). 2nd serve to body; backhand return down the middle (deep); backhand crosscourt; backhand crosscourt; backhand down the middle; forehand crosscourt; forehand chip/slice, forced error. (6-shot rally)","[15144.426, 15154.643, 15155.572, 15156.872, 15158.172, 15159.287, 15160.959, 15162.073]"
3,379175,djokovic,2,7,50,7,1,7,4,-1,federer,2,8,40,6,6,6,6,-1,federer,15167,11,25,230,500,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,5,0,1,0,5,0,58,"1st serve down the T; forehand chip/slice return crosscourt (deep); forehand crosscourt; forehand crosscourt; forehand down the middle (net), unforced error. (4-shot rally)",[]
3,379450,djokovic,2,8,0,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,djokovic,15178,78,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,14,0,0,1,14,19,59,"1st serve down the T; backhand slice return down the middle (deep); forehand crosscourt; forehand down the middle; forehand down the middle; forehand crosscourt; forehand down the middle; backhand slice down the middle; backhand crosscourt; backhand down the middle; backhand crosscourt; backhand slice crosscourt; forehand inside-out; backhand down the middle (long), unforced error. (13-shot rally)","[15186.593, 15187.336, 15188.822, 15190.309, 15191.423, 15191.98, 15233.591, 15234.148, 15235.634, 15236.934, 15238.235, 15239.906, 15241.021, 15242.321, 15243.993, 15245.108, 15246.408, 15249.566, 15250.866]"
3,381400,djokovic,2,8,15,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,djokovic,15256,32,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,4,1,0,0,4,2,59,"1st serve wide; backhand slice return down the middle (shallow); forehand at net crosscourt; forehand lob down the line, forced error.","[15277.616, 15278.359]"
3,382200,djokovic,2,8,30,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,djokovic,15288,33,25,230,500,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,1,9,8,59,"1st serve wide; forehand return crosscourt (deep); forehand down the line; backhand crosscourt; backhand down the line; forehand crosscourt; forehand down the line; backhand slice crosscourt; backhand approach shot down the line, winner. (9-shot rally)","[15306.408, 15307.151, 15308.452, 15309.752, 15310.867, 15312.167, 15313.467, 15314.582]"
3,383025,djokovic,2,8,40,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,djokovic,15321,47,25,230,500,0,1,0,0,2,0,0,0,0,2,0,0,1,0,2,2,0,6,0,1,0,7,4,59,"1st serve wide, fault (net). 2nd serve wide; backhand return crosscourt (deep); backhand crosscourt; backhand drop shot approach shot down the line; forehand at net crosscourt; forehand volley down the line, winner. (6-shot rally)","[15343.746, 15356.378, 15357.306, 15358.607]"
3,384200,djokovic,2,8,40,7,1,7,4,-1,federer,2,8,15,6,6,6,6,-1,djokovic,15368,63,25,230,500,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,13,0,0,1,14,14,59,"1st serve down the T, fault (net). 2nd serve to body; backhand return inside-in (deep); backhand crosscourt; backhand down the line; forehand down the line; backhand slice down the middle; forehand crosscourt; forehand down the middle; backhand crosscourt; backhand crosscourt; backhand down the line; forehand down the line; backhand crosscourt (net), unforced error. (12-shot rally)","[15395.387, 15410.062, 15410.805, 15412.106, 15413.22, 15414.335, 15415.635, 15418.05, 15418.979, 15420.279, 15421.394, 15422.694, 15423.808, 15425.295]"
3,385775,djokovic,2,8,40,7,1,7,4,-1,federer,2,8,30,6,6,6,6,-1,djokovic,15431,120,25,230,500,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,1,59,"1st serve wide; backhand slice return, forced error.",[15461.703]
3,388775,djokovic,2,9,0,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,federer,15551,15,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,3,1,0,0,3,3,60,"1st serve down the T; backhand return crosscourt (deep); backhand slice crosscourt (net), unforced error.","[15557.184, 15557.927, 15559.227]"
3,389150,djokovic,2,9,15,7,1,7,4,-1,federer,2,8,0,6,6,6,6,-1,federer,15566,38,25,230,500,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,1,16,0,0,1,16,11,60,"1st serve wide; backhand return down the middle (deep); forehand approach shot crosscourt; forehand chip/slice crosscourt; forehand volley crosscourt; forehand lob down the middle; smash at baseline inside-out; backhand crosscourt; backhand crosscourt; backhand crosscourt; backhand slice crosscourt; backhand crosscourt; backhand slice down the line; forehand crosscourt; forehand crosscourt; forehand chip/slice down the middle, forced error. (15-shot rally)","[15576.874, 15577.432, 15578.732, 15587.277, 15588.763, 15590.063, 15591.178, 15594.336, 15597.308, 15598.608, 15599.909]"
3,390100,djokovic,2,9,15,7,1,7,4,-1,federer,2,8,15,6,6,6,6,-1,federer,15604,36,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,4,1,0,0,5,5,60,"1st serve wide, fault (wide). 2nd serve down the T; backhand return down the middle (deep); forehand inside-out; backhand down the line (net), unforced error.","[15622.757, 15632.974, 15633.717, 15635.203, 15636.317]"
3,391000,djokovic,2,9,15,7,1,7,4,-1,federer,2,8,30,6,6,6,6,-1,federer,15640,35,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,4,1,0,0,5,5,60,"1st serve wide, fault (net). 2nd serve to body; backhand return crosscourt (deep); forehand inside-out; backhand down the middle (net), unforced error.","[15658.051, 15666.782, 15667.711, 15668.825, 15670.126]"
3,391875,djokovic,2,9,15,7,1,7,4,-1,federer,2,8,40,6,6,6,6,-1,federer,15675,62,25,230,500,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,2,2,60,"1st serve wide; forehand chip/slice return down the middle, forced error.","[15690.374, 15691.117]"
3,393425,djokovic,2,9,0,7,1,7,4,-1,federer,2,9,0,6,6,6,6,-1,djokovic,15737,31,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,6,5,61,"1st serve wide, fault (net). 2nd serve wide; forehand return down the middle (deep); backhand crosscourt; backhand slice crosscourt; backhand down the middle (long), unforced error. (4-shot rally)","[15747.402, 15757.99, 15758.733, 15760.033, 15762.82]"
3,394200,djokovic,2,9,0,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,djokovic,15768,25,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,61,"1st serve down the T; forehand return down the middle, forced error.","[15787.526, 15788.083]"
3,394825,djokovic,2,9,15,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,djokovic,15793,43,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,16,0,0,1,16,16,61,"1st serve down the T; backhand slice return down the middle (shallow); backhand down the middle; backhand slice down the middle; backhand crosscourt; backhand crosscourt; backhand down the line; forehand down the line; backhand crosscourt; backhand slice crosscourt; backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the middle; forehand inside-out; backhand slice down the line, forced error. (15-shot rally)","[15810.003, 15810.56, 15812.046, 15813.161, 15814.832, 15816.133, 15817.247, 15818.548, 15819.848, 15821.148, 15823.006, 15824.12, 15825.421, 15826.535, 15828.021, 15828.95]"
3,395900,djokovic,2,9,30,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,djokovic,15836,34,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,7,6,61,"1st serve down the T; forehand return down the middle (deep) (net cord); forehand inside-out; backhand down the line; forehand crosscourt; forehand crosscourt; forehand down the line, winner. (7-shot rally)","[15858.486, 15859.043, 15861.83, 15862.944, 15864.245, 15865.916]"
3,396750,djokovic,2,9,40,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,djokovic,15870,116,25,230,500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,61,"1st serve wide, service winner.","[15892.108, 15892.666]"
3,399650,djokovic,2,10,0,7,1,7,4,-1,federer,2,9,0,6,6,6,6,-1,federer,15986,7,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,62,"1st serve down the T, ace.",[15987.96]
3,399825,djokovic,2,10,0,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,federer,15993,62,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,9,0,0,1,10,13,62,"1st serve down the T, fault (long). 2nd serve to body; backhand return down the middle (very deep); forehand down the middle; forehand crosscourt; forehand crosscourt; forehand down the line; backhand slice down the middle; forehand crosscourt; forehand down the line (wide), unforced error. (8-shot rally)","[16004.679, 16005.236, 16013.595, 16014.338, 16015.453, 16017.125, 16018.239, 16019.725, 16020.84, 16022.698, 16023.812, 16053.719, 16054.277]"
3,401300,djokovic,2,10,15,7,1,7,4,-1,federer,2,9,15,6,6,6,6,-1,federer,16055,4,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,62,"1st serve down the T; backhand slice return, forced error.",[]
